1.112256e-03	1.188469e+00	1.192158e+00	1.189218e+00	1.188568e+00	1.188478e+00	1.188468e+00	
1.113024e-03	1.189740e+00	1.193412e+00	1.190480e+00	1.189836e+00	1.189747e+00	1.189738e+00	
1.113794e-03	1.191013e+00	1.194666e+00	1.191746e+00	1.191109e+00	1.191021e+00	1.191012e+00	
1.114563e-03	1.192291e+00	1.195922e+00	1.193015e+00	1.192385e+00	1.192299e+00	1.192290e+00	
1.115333e-03	1.193573e+00	1.197179e+00	1.194288e+00	1.193665e+00	1.193580e+00	1.193571e+00	
1.116104e-03	1.194858e+00	1.198436e+00	1.195563e+00	1.194949e+00	1.194865e+00	1.194857e+00	
1.116876e-03	1.196147e+00	1.199694e+00	1.196842e+00	1.196236e+00	1.196154e+00	1.196146e+00	
1.117647e-03	1.197440e+00	1.200954e+00	1.198125e+00	1.197528e+00	1.197447e+00	1.197439e+00	
1.118420e-03	1.198737e+00	1.202214e+00	1.199410e+00	1.198823e+00	1.198743e+00	1.198735e+00	
1.119193e-03	1.200037e+00	1.203475e+00	1.200699e+00	1.200121e+00	1.200044e+00	1.200036e+00	
1.119966e-03	1.201341e+00	1.204736e+00	1.201991e+00	1.201424e+00	1.201348e+00	1.201340e+00	
1.120740e-03	1.202649e+00	1.205999e+00	1.203286e+00	1.202730e+00	1.202656e+00	1.202648e+00	
1.121515e-03	1.203961e+00	1.207263e+00	1.204585e+00	1.204039e+00	1.203967e+00	1.203960e+00	
1.122290e-03	1.205276e+00	1.208527e+00	1.205887e+00	1.205353e+00	1.205282e+00	1.205275e+00	
1.123065e-03	1.206596e+00	1.209792e+00	1.207192e+00	1.206670e+00	1.206602e+00	1.206595e+00	
1.123842e-03	1.207919e+00	1.211058e+00	1.208501e+00	1.207991e+00	1.207924e+00	1.207918e+00	
1.124618e-03	1.209245e+00	1.212325e+00	1.209813e+00	1.209316e+00	1.209251e+00	1.209244e+00	
1.125395e-03	1.210576e+00	1.213593e+00	1.211128e+00	1.210644e+00	1.210581e+00	1.210575e+00	
1.126173e-03	1.211910e+00	1.214862e+00	1.212447e+00	1.211976e+00	1.211915e+00	1.211909e+00	
