2.833096e+00  1.893921e-01  1.148347e-01  1.768795e-01  1.273473e-01  
2.967302e+00  1.832030e-01  1.130465e-01  1.705071e-01  1.257425e-01  
3.107866e+00  1.772075e-01  1.111520e-01  1.643337e-01  1.240258e-01  
3.255089e+00  1.714005e-01  1.092646e-01  1.583535e-01  1.223116e-01  
3.409285e+00  1.657756e-01  1.071875e-01  1.525610e-01  1.204022e-01  
3.570786e+00  1.603258e-01  1.050299e-01  1.469505e-01  1.184051e-01  
3.739937e+00  1.550460e-01  1.027979e-01  1.415170e-01  1.163269e-01  
3.917101e+00  1.499347e-01  1.004803e-01  1.362551e-01  1.141599e-01  
4.102658e+00  1.449792e-01  9.817305e-02  1.311599e-01  1.119923e-01  
4.297005e+00  1.401790e-01  9.574487e-02  1.262265e-01  1.096974e-01  
4.500558e+00  1.355282e-01  9.316932e-02  1.214502e-01  1.072473e-01  
4.713753e+00  1.310210e-01  9.066058e-02  1.168264e-01  1.048552e-01  
4.937048e+00  1.266536e-01  8.820892e-02  1.123506e-01  1.025119e-01  
5.170920e+00  1.224226e-01  8.569085e-02  1.080184e-01  1.000950e-01  
5.415871e+00  1.183236e-01  8.309676e-02  1.038256e-01  9.759482e-02  
5.672426e+00  1.143510e-01  8.049315e-02  9.976809e-02  9.507606e-02  
5.941134e+00  1.105000e-01  7.787520e-02  9.584190e-02  9.253325e-02  
6.222571e+00  1.067675e-01  7.529927e-02  9.204314e-02  9.002367e-02  
6.517340e+00  1.031507e-01  7.269994e-02  8.836802e-02  8.748263e-02  
6.826072e+00  9.964531e-02  7.011636e-02  8.481288e-02  8.494879e-02  
7.149429e+00  9.624948e-02  6.755422e-02  8.137415e-02  8.242954e-02  
7.488104e+00  9.295510e-02  6.502640e-02  7.804836e-02  7.993314e-02  
7.842822e+00  8.976064e-02  6.252181e-02  7.483215e-02  7.745030e-02  
8.214344e+00  8.666372e-02  6.004072e-02  7.172225e-02  7.498219e-02  
8.603464e+00  8.366165e-02  5.767142e-02  6.871547e-02  7.261759e-02  
9.011018e+00  8.075064e-02  5.519566e-02  6.580872e-02  7.013759e-02  
9.437878e+00  7.792708e-02  5.285696e-02  6.299900e-02  6.778505e-02  
9.884959e+00  7.518868e-02  5.056812e-02  6.028339e-02  6.547341e-02  
1.035322e+01  7.253359e-02  4.833164e-02  5.765906e-02  6.320617e-02  
1.084366e+01  6.995936e-02  4.611225e-02  5.512325e-02  6.094837e-02  
1.135733e+01  6.746249e-02  4.400119e-02  5.267328e-02  5.879040e-02  
1.189534e+01  6.504003e-02  4.192815e-02  5.030656e-02  5.666163e-02  
1.245883e+01  6.269030e-02  3.986170e-02  4.802055e-02  5.453145e-02  
1.304902e+01  6.041175e-02  3.792526e-02  4.581281e-02  5.252420e-02  
1.366716e+01  5.820321e-02  3.599894e-02  4.368095e-02  5.052120e-02  
1.431459e+01  5.606021e-02  3.423121e-02  4.162265e-02  4.866878e-02  
1.499268e+01  5.398136e-02  3.239701e-02  3.963566e-02  4.674272e-02  
1.570290e+01  5.196463e-02  3.069748e-02  3.771780e-02  4.494432e-02  
1.644676e+01  5.000882e-02  2.906673e-02  3.586694e-02  4.320862e-02  
1.722586e+01  4.811267e-02  2.739963e-02  3.408102e-02  4.143128e-02  
1.804186e+01  4.627410e-02  2.589513e-02  3.235804e-02  3.981118e-02  
1.889652e+01  4.449092e-02  2.444589e-02  3.069606e-02  3.824075e-02  
1.979167e+01  4.276185e-02  2.294624e-02  2.909318e-02  3.661491e-02  
2.072922e+01  4.108604e-02  2.164453e-02  2.754758e-02  3.518299e-02  
2.171118e+01  3.946238e-02  2.034322e-02  2.605746e-02  3.374814e-02  
2.273966e+01  3.788905e-02  1.901087e-02  2.462110e-02  3.227881e-02  
2.381686e+01  3.636415e-02  1.784602e-02  2.323683e-02  3.097334e-02  
2.494508e+01  3.488818e-02  1.672773e-02  2.190300e-02  2.971291e-02  
2.612675e+01  3.345732e-02  1.555718e-02  2.061803e-02  2.839646e-02  
2.736440e+01  3.207211e-02  1.452874e-02  1.938040e-02  2.722045e-02  
2.866068e+01  3.073169e-02  1.355205e-02  1.818860e-02  2.609515e-02  
3.001836e+01  2.943453e-02  1.253256e-02  1.704118e-02  2.492592e-02  
3.144035e+01  2.817915e-02  1.164380e-02  1.593674e-02  2.388620e-02  
3.292971e+01  2.696490e-02  1.079079e-02  1.487392e-02  2.288178e-02  
3.448962e+01  2.579129e-02  9.911228e-03  1.385138e-02  2.185114e-02  
3.612343e+01  2.465735e-02  9.133945e-03  1.286783e-02  2.092346e-02  
3.783463e+01  2.356169e-02  8.364351e-03  1.192204e-02  2.000399e-02  
3.962689e+01  2.250322e-02  7.654388e-03  1.101279e-02  1.914482e-02  
4.150405e+01  2.148150e-02  6.974421e-03  1.013890e-02  1.831702e-02  
4.347013e+01  2.049865e-02  6.325777e-03  9.299226e-03  1.752520e-02  
4.552935e+01  1.954819e-02  5.701061e-03  8.492664e-03  1.675659e-02  
4.768612e+01  1.863216e-02  5.140062e-03  7.718137e-03  1.605409e-02  
4.994505e+01  1.774956e-02  4.580685e-03  6.974602e-03  1.535565e-02  
5.231099e+01  1.689941e-02  4.021059e-03  6.261046e-03  1.465942e-02  
5.478901e+01  1.608108e-02  3.561249e-03  5.576486e-03  1.406585e-02  
5.738442e+01  1.529409e-02  3.049070e-03  4.919970e-03  1.342319e-02  
6.010277e+01  1.453775e-02  2.660526e-03  4.290572e-03  1.290771e-02  
6.294989e+01  1.381105e-02  2.183643e-03  3.687396e-03  1.230729e-02  
6.593188e+01  1.311296e-02  1.729957e-03  3.109571e-03  1.173334e-02  
6.905514e+01  1.244293e-02  1.393786e-03  2.556252e-03  1.128047e-02  
7.232634e+01  1.180053e-02  9.720434e-04  2.026622e-03  1.074595e-02  
7.575250e+01  1.118500e-02  6.713577e-04  1.519885e-03  1.033648e-02  
7.934097e+01  1.059535e-02  2.814776e-04  1.035272e-03  9.841551e-03  
8.309942e+01  1.003069e-02  -8.698987e-06  5.720356e-04  9.449958e-03  
8.703591e+01  9.490498e-03  -3.655112e-04  1.294511e-04  8.995536e-03  
9.115888e+01  8.974243e-03  -6.518678e-04  -2.931837e-04  8.615559e-03  
9.547716e+01  8.481198e-03  -9.725396e-04  -6.965501e-04  8.205209e-03  
1.000000e+02  8.010516e-03  -1.266772e-03  -1.081308e-03  7.825053e-03  
