9.115348e+01  0.000000e+00  3.181897e-01  2.868130e+00  3.088485e+00  2.767780e+00  2.760060e+00  2.848256e+00  2.719022e+00
9.115348e+01  0.000000e+00  3.333411e-01  2.791450e+00  3.031740e+00  2.681901e+00  2.673065e+00  2.768457e+00  2.628506e+00
9.115348e+01  0.000000e+00  3.484925e-01  2.716125e+00  2.976571e+00  2.597267e+00  2.587258e+00  2.689792e+00  2.539169e+00
9.115348e+01  0.000000e+00  3.636439e-01  2.642442e+00  2.923209e+00  2.514201e+00  2.502963e+00  2.612564e+00  2.451351e+00
9.115348e+01  0.000000e+00  3.787954e-01  2.570616e+00  2.871812e+00  2.432947e+00  2.420432e+00  2.536996e+00  2.365316e+00
9.115348e+01  0.000000e+00  3.939468e-01  2.500801e+00  2.822482e+00  2.353693e+00  2.339849e+00  2.463249e+00  2.281266e+00
9.115348e+01  0.000000e+00  4.090982e-01  2.433108e+00  2.775281e+00  2.276575e+00  2.261356e+00  2.391437e+00  2.199354e+00
9.115348e+01  0.000000e+00  4.242496e-01  2.367608e+00  2.730235e+00  2.201685e+00  2.185051e+00  2.321637e+00  2.119685e+00
9.115348e+01  0.000000e+00  4.394010e-01  2.304337e+00  2.687350e+00  2.129086e+00  2.110994e+00  2.253897e+00  2.042335e+00
9.115348e+01  0.000000e+00  4.545524e-01  2.243311e+00  2.646609e+00  2.058814e+00  2.039223e+00  2.188237e+00  1.967352e+00
9.115348e+01  0.000000e+00  4.697038e-01  2.184526e+00  2.607978e+00  1.990879e+00  1.969754e+00  2.124660e+00  1.894756e+00
9.115348e+01  0.000000e+00  4.848553e-01  2.127960e+00  2.571414e+00  1.925276e+00  1.902583e+00  2.063151e+00  1.824552e+00
9.115348e+01  0.000000e+00  5.000067e-01  2.073579e+00  2.536863e+00  1.861985e+00  1.837691e+00  2.003683e+00  1.756728e+00
9.115348e+01  0.000000e+00  5.151581e-01  2.021340e+00  2.504269e+00  1.800973e+00  1.775049e+00  1.946224e+00  1.691260e+00
9.115348e+01  0.000000e+00  5.303095e-01  1.971193e+00  2.473567e+00  1.742203e+00  1.714618e+00  1.890729e+00  1.628114e+00
9.115348e+01  0.000000e+00  5.454609e-01  1.923082e+00  2.444693e+00  1.685623e+00  1.656353e+00  1.837149e+00  1.567246e+00
9.115348e+01  0.000000e+00  5.606123e-01  1.876947e+00  2.417577e+00  1.631179e+00  1.600201e+00  1.785433e+00  1.508609e+00
9.115348e+01  0.000000e+00  5.757637e-01  1.832725e+00  2.392153e+00  1.578816e+00  1.546109e+00  1.735524e+00  1.452149e+00
9.115348e+01  0.000000e+00  5.909152e-01  1.790350e+00  2.368353e+00  1.528475e+00  1.494014e+00  1.687366e+00  1.397810e+00
9.115348e+01  0.000000e+00  6.060666e-01  1.749757e+00  2.346110e+00  1.480091e+00  1.443858e+00  1.640901e+00  1.345533e+00
9.115348e+01  0.000000e+00  6.212180e-01  1.710881e+00  2.325358e+00  1.433600e+00  1.395580e+00  1.596070e+00  1.295254e+00
9.115348e+01  0.000000e+00  6.363694e-01  1.673660e+00  2.306033e+00  1.388940e+00  1.349117e+00  1.552815e+00  1.246913e+00
9.115348e+01  0.000000e+00  6.515208e-01  1.638026e+00  2.288074e+00  1.346049e+00  1.304406e+00  1.511078e+00  1.200449e+00
9.115348e+01  0.000000e+00  6.666722e-01  1.603916e+00  2.271420e+00  1.304849e+00  1.261385e+00  1.470803e+00  1.155786e+00
9.115348e+01  0.000000e+00  6.818236e-01  1.571268e+00  2.256013e+00  1.265230e+00  1.219991e+00  1.431934e+00  1.112820e+00
9.115348e+01  0.000000e+00  6.969751e-01  1.540023e+00  2.241798e+00  1.227134e+00  1.180166e+00  1.394416e+00  1.071494e+00
9.115348e+01  0.000000e+00  7.121265e-01  1.510124e+00  2.228720e+00  1.190573e+00  1.141851e+00  1.358198e+00  1.031811e+00
9.115348e+01  0.000000e+00  7.272779e-01  1.481514e+00  2.216728e+00  1.155474e+00  1.104988e+00  1.323227e+00  9.936989e-01
9.115348e+01  0.000000e+00  7.424293e-01  1.454124e+00  2.205773e+00  1.121403e+00  1.069510e+00  1.289454e+00  9.567763e-01
9.115348e+01  0.000000e+00  7.575807e-01  1.427876e+00  2.195809e+00  1.087926e+00  1.035344e+00  1.256832e+00  9.206756e-01
9.115348e+01  0.000000e+00  7.727321e-01  1.402727e+00  2.186791e+00  1.054852e+00  1.002445e+00  1.225315e+00  8.852406e-01
9.115348e+01  0.000000e+00  7.878835e-01  1.378635e+00  2.178678e+00  1.020170e+00  9.707650e-01  1.194859e+00  8.488087e-01
9.115348e+01  0.000000e+00  8.030349e-01  1.355596e+00  2.171427e+00  9.840422e-01  9.402861e-01  1.165421e+00  8.115644e-01
9.115348e+01  0.000000e+00  8.181864e-01  1.333548e+00  2.165002e+00  9.472081e-01  9.109478e-01  1.136961e+00  7.741623e-01
9.115348e+01  0.000000e+00  8.333378e-01  1.312451e+00  2.159365e+00  9.112761e-01  8.827060e-01  1.109439e+00  7.379372e-01
9.115348e+01  0.000000e+00  8.484892e-01  1.291962e+00  2.154481e+00  8.757474e-01  8.553159e-01  1.082818e+00  7.024852e-01
9.115348e+01  0.000000e+00  8.636406e-01  1.271951e+00  2.150316e+00  8.408892e-01  8.286854e-01  1.057061e+00  6.680245e-01
9.115348e+01  0.000000e+00  8.787920e-01  1.252429e+00  2.146840e+00  8.069028e-01  8.028159e-01  1.032135e+00  6.347125e-01
9.115348e+01  0.000000e+00  8.939434e-01  1.233329e+00  2.144023e+00  7.739219e-01  7.776602e-01  1.008007e+00  6.026466e-01
9.115348e+01  0.000000e+00  9.090948e-01  1.213611e+00  2.141835e+00  7.419877e-01  7.525671e-01  9.846438e-01  5.718474e-01
9.115348e+01  0.000000e+00  9.242463e-01  1.193369e+00  2.140251e+00  7.111778e-01  7.276205e-01  9.620171e-01  5.423607e-01
9.115348e+01  0.000000e+00  9.393977e-01  1.172640e+00  2.139244e+00  6.815641e-01  7.028645e-01  9.400974e-01  5.142245e-01
9.115348e+01  0.000000e+00  9.545491e-01  1.151343e+00  2.138790e+00  6.531301e-01  6.782718e-01  9.188576e-01  4.874071e-01
9.115348e+01  0.000000e+00  9.697005e-01  1.130312e+00  2.138867e+00  6.258839e-01  6.543456e-01  8.982714e-01  4.618944e-01
9.115348e+01  0.000000e+00  9.848519e-01  1.110015e+00  2.139452e+00  5.998438e-01  6.313463e-01  8.783136e-01  4.376789e-01
9.115348e+01  0.000000e+00  1.000003e+00  1.090003e+00  2.140525e+00  5.749782e-01  6.090041e-01  8.589601e-01  4.147149e-01
9.115348e+01  0.000000e+00  1.015155e+00  1.070328e+00  2.142065e+00  5.512436e-01  5.873386e-01  8.401878e-01  3.929487e-01
9.115348e+01  0.000000e+00  1.030306e+00  1.051030e+00  2.144054e+00  5.286343e-01  5.663625e-01  8.219749e-01  3.723536e-01
9.115348e+01  0.000000e+00  1.045458e+00  1.032187e+00  2.146473e+00  5.071199e-01  5.461050e-01  8.043003e-01  3.528854e-01
9.115348e+01  0.000000e+00  1.060609e+00  1.013817e+00  2.149306e+00  4.866278e-01  5.265613e-01  7.871439e-01  3.344712e-01
9.115348e+01  0.000000e+00  1.075760e+00  9.959341e-01  2.152535e+00  4.671417e-01  5.077238e-01  7.704865e-01  3.170778e-01
9.115348e+01  0.000000e+00  1.090912e+00  9.785560e-01  2.156136e+00  4.486251e-01  4.895854e-01  7.543062e-01  3.006587e-01
9.115348e+01  0.000000e+00  1.106063e+00  9.616951e-01  2.160097e+00  4.310277e-01  4.721355e-01  7.385867e-01  2.851589e-01
9.115348e+01  0.000000e+00  1.121215e+00  9.453369e-01  2.164407e+00  4.142981e-01  4.553499e-01  7.233125e-01  2.705240e-01
9.115348e+01  0.000000e+00  1.136366e+00  9.294623e-01  2.169053e+00  3.984075e-01  4.392029e-01  7.084675e-01  2.567155e-01
9.115348e+01  0.000000e+00  1.151517e+00  9.140941e-01  2.174021e+00  3.833183e-01  4.236883e-01  6.940365e-01  2.436897e-01
9.115348e+01  0.000000e+00  1.166669e+00  8.992298e-01  2.179300e+00  3.689805e-01  4.087881e-01  6.800048e-01  2.313965e-01
9.115348e+01  0.000000e+00  1.181820e+00  8.848651e-01  2.184878e+00  3.553557e-01  3.944831e-01  6.663582e-01  2.197941e-01
9.115348e+01  0.000000e+00  1.196972e+00  8.709941e-01  2.190744e+00  3.424130e-01  3.807539e-01  6.530834e-01  2.088464e-01
9.115348e+01  0.000000e+00  1.212123e+00  8.575977e-01  2.196887e+00  3.301188e-01  3.675755e-01  6.401675e-01  1.985165e-01
9.115348e+01  0.000000e+00  1.227275e+00  8.446431e-01  2.203299e+00  3.184330e-01  3.549181e-01  6.275982e-01  1.887647e-01
9.115348e+01  0.000000e+00  1.242426e+00  8.321414e-01  2.209967e+00  3.073216e-01  3.427710e-01  6.153636e-01  1.795560e-01
9.115348e+01  0.000000e+00  1.257577e+00  8.200820e-01  2.216887e+00  2.967582e-01  3.311144e-01  6.034527e-01  1.708608e-01
9.115348e+01  0.000000e+00  1.272729e+00  8.084541e-01  2.224061e+00  2.867144e-01  3.199293e-01  5.918585e-01  1.626493e-01
9.115348e+01  0.000000e+00  1.287880e+00  7.972464e-01  2.231471e+00  2.771612e-01  3.091966e-01  5.805669e-01  1.548921e-01
9.115348e+01  0.000000e+00  1.303032e+00  7.864476e-01  2.239107e+00  2.680667e-01  2.988980e-01  5.695680e-01  1.475591e-01
9.115348e+01  0.000000e+00  1.318183e+00  7.760410e-01  2.246963e+00  2.594104e-01  2.890135e-01  5.588520e-01  1.406274e-01
9.115348e+01  0.000000e+00  1.333334e+00  7.659940e-01  2.255030e+00  2.511690e-01  2.795182e-01  5.484097e-01  1.340733e-01
9.115348e+01  0.000000e+00  1.348486e+00  7.563122e-01  2.263302e+00  2.433208e-01  2.704018e-01  5.382321e-01  1.278747e-01
9.115348e+01  0.000000e+00  1.363637e+00  7.469840e-01  2.271773e+00  2.358418e-01  2.616483e-01  5.283108e-01  1.220090e-01
9.115348e+01  0.000000e+00  1.378789e+00  7.379980e-01  2.280435e+00  2.287114e-01  2.532420e-01  5.186375e-01  1.164561e-01
9.115348e+01  0.000000e+00  1.393940e+00  7.293432e-01  2.289283e+00  2.219128e-01  2.451679e-01  5.092042e-01  1.111985e-01
9.115348e+01  0.000000e+00  1.409092e+00  7.210088e-01  2.298310e+00  2.154283e-01  2.374118e-01  5.000035e-01  1.062187e-01
9.115348e+01  0.000000e+00  1.424243e+00  7.129840e-01  2.307511e+00  2.092416e-01  2.299597e-01  4.910279e-01  1.015007e-01
9.115348e+01  0.000000e+00  1.439394e+00  7.052586e-01  2.316881e+00  2.033351e-01  2.227986e-01  4.822705e-01  9.702822e-02
9.115348e+01  0.000000e+00  1.454546e+00  6.978075e-01  2.326414e+00  1.976935e-01  2.159109e-01  4.737244e-01  9.278677e-02
9.115348e+01  0.000000e+00  1.469697e+00  6.906272e-01  2.336105e+00  1.923040e-01  2.092869e-01  4.653832e-01  8.876343e-02
9.115348e+01  0.000000e+00  1.484849e+00  6.837118e-01  2.345949e+00  1.871535e-01  2.029161e-01  4.572407e-01  8.494563e-02
